trace,object,discriminator_confidence,survives_box_gates
intento_113830_yellow_trim,yellow_trim,0.2993,0
intento_113830_yellow_trim,yellow_trim,0.0784,0
intento_113830_yellow_trim,yellow_trim,0.7455,0
intento_113830_yellow_trim,yellow_trim,0.1324,0
intento_113830_yellow_trim,yellow_trim,0.0264,0
intento_113830_yellow_trim,yellow_trim,0.0013,0
intento_113830_yellow_trim,yellow_trim,0.2764,0
intento_113830_yellow_trim,yellow_trim,0.0301,0
intento_113830_yellow_trim,yellow_trim,0.1105,0
intento_113830_yellow_trim,yellow_trim,0.0334,0
intento_113830_yellow_trim,yellow_trim,0.1981,0
intento_113830_yellow_trim,yellow_trim,0.5935,0
intento_113830_yellow_trim,yellow_trim,0.1634,0
intento_113830_yellow_trim,yellow_trim,0.0661,0
intento_113830_yellow_trim,yellow_trim,0.4984,0
intento_113830_yellow_trim,yellow_trim,0.2822,0
intento_113830_yellow_trim,yellow_trim,0.0759,0
intento_113830_yellow_trim,yellow_trim,0.0868,0
intento_113830_yellow_trim,yellow_trim,0.0952,0
intento_113830_yellow_trim,yellow_trim,0.1872,0
intento_113830_yellow_trim,yellow_trim,0.3165,0
intento_113830_yellow_trim,yellow_trim,0.0,0
intento_113830_yellow_trim,yellow_trim,0.1628,0
intento_113830_yellow_trim,yellow_trim,0.3798,0
intento_113830_yellow_trim,yellow_trim,0.1578,0
intento_113830_yellow_trim,yellow_trim,0.2424,0
intento_113830_yellow_trim,yellow_trim,0.2315,0
intento_113830_yellow_trim,yellow_trim,0.3183,0
intento_113830_yellow_trim,yellow_trim,0.194,0
intento_113830_yellow_trim,yellow_trim,0.3705,0
intento_113830_yellow_trim,yellow_trim,0.0242,0
intento_113830_yellow_trim,yellow_trim,0.0885,0
intento_113830_yellow_trim,yellow_trim,0.2305,1
intento_113830_yellow_trim,yellow_trim,0.1774,0
intento_113830_yellow_trim,yellow_trim,0.1247,0
intento_113830_yellow_trim,yellow_trim,0.031,0
intento_113830_yellow_trim,yellow_trim,0.0105,1
intento_113830_yellow_trim,yellow_trim,0.0803,0
intento_113830_yellow_trim,yellow_trim,0.1151,0
intento_113830_yellow_trim,yellow_trim,0.1343,0
intento_113830_yellow_trim,yellow_trim,0.2184,0
intento_113830_yellow_trim,yellow_trim,0.0353,0
intento_113830_yellow_trim,yellow_trim,0.1651,0
intento_113830_yellow_trim,yellow_trim,0.3971,0
intento_113830_yellow_trim,yellow_trim,0.475,0
intento_113830_yellow_trim,yellow_trim,0.0569,0
intento_113830_yellow_trim,yellow_trim,0.1895,0
intento_113830_yellow_trim,yellow_trim,0.2509,0
intento_113830_yellow_trim,yellow_trim,0.072,0
intento_113830_yellow_trim,yellow_trim,0.0946,0
intento_113830_yellow_trim,yellow_trim,0.1553,0
intento_113830_yellow_trim,yellow_trim,0.1511,0
intento_113830_yellow_trim,yellow_trim,0.2951,0
intento_113830_yellow_trim,yellow_trim,0.1098,0
intento_113830_yellow_trim,yellow_trim,0.2672,0
intento_113830_yellow_trim,yellow_trim,0.2131,0
intento_113830_yellow_trim,yellow_trim,0.0483,0
intento_113830_yellow_trim,yellow_trim,0.0263,0
intento_113830_yellow_trim,yellow_trim,0.0861,0
intento_113830_yellow_trim,yellow_trim,0.089,0
intento_113830_yellow_trim,yellow_trim,0.0278,0
intento_113830_yellow_trim,yellow_trim,0.178,0
intento_113830_yellow_trim,yellow_trim,0.0072,1
intento_113830_yellow_trim,yellow_trim,0.0785,0
intento_113830_yellow_trim,yellow_trim,0.0166,1
intento_113830_yellow_trim,yellow_trim,0.1745,0
intento_113830_yellow_trim,yellow_trim,0.0576,0
intento_113830_yellow_trim,yellow_trim,0.0391,0
intento_113830_yellow_trim,yellow_trim,0.0019,0
intento_113830_yellow_trim,yellow_trim,0.0164,0
intento_113830_yellow_trim,yellow_trim,0.1321,0
intento_113830_yellow_trim,yellow_trim,0.0442,0
intento_113830_yellow_trim,yellow_trim,0.0603,0
intento_113830_yellow_trim,yellow_trim,0.1838,0
intento_113830_yellow_trim,yellow_trim,0.1117,1
intento_113830_yellow_trim,yellow_trim,0.0898,0
intento_113830_yellow_trim,yellow_trim,0.0213,1
intento_113854_usb_c_cable,usb_c_cable,0.11,0
intento_113854_usb_c_cable,usb_c_cable,0.2151,1
intento_113854_usb_c_cable,usb_c_cable,0.046,0
intento_113854_usb_c_cable,usb_c_cable,0.1186,0
intento_113854_usb_c_cable,usb_c_cable,0.0139,0
intento_113854_usb_c_cable,usb_c_cable,0.3818,0
intento_113854_usb_c_cable,usb_c_cable,0.7872,0
intento_113854_usb_c_cable,usb_c_cable,0.5479,0
intento_113854_usb_c_cable,usb_c_cable,0.1633,0
intento_113854_usb_c_cable,usb_c_cable,0.324,0
intento_113854_usb_c_cable,usb_c_cable,0.2934,1
intento_113854_usb_c_cable,usb_c_cable,0.0186,0
intento_113854_usb_c_cable,usb_c_cable,0.0172,0
intento_113854_usb_c_cable,usb_c_cable,0.1862,0
intento_113854_usb_c_cable,usb_c_cable,0.0021,0
intento_113854_usb_c_cable,usb_c_cable,0.1351,0
intento_113854_usb_c_cable,usb_c_cable,0.5317,0
intento_113854_usb_c_cable,usb_c_cable,0.0971,0
intento_113854_usb_c_cable,usb_c_cable,0.1935,0
intento_113854_usb_c_cable,usb_c_cable,0.051,1
intento_113854_usb_c_cable,usb_c_cable,0.0353,0
intento_113854_usb_c_cable,usb_c_cable,0.5808,0
intento_113854_usb_c_cable,usb_c_cable,0.0042,0
intento_113854_usb_c_cable,usb_c_cable,0.2364,0
intento_113854_usb_c_cable,usb_c_cable,0.5892,0
intento_113854_usb_c_cable,usb_c_cable,0.1471,0
intento_113854_usb_c_cable,usb_c_cable,0.0693,1
intento_113854_usb_c_cable,usb_c_cable,0.549,0
intento_113854_usb_c_cable,usb_c_cable,0.0844,1
intento_113854_usb_c_cable,usb_c_cable,0.2039,0
intento_113854_usb_c_cable,usb_c_cable,0.063,1
intento_113854_usb_c_cable,usb_c_cable,0.4374,0
intento_113854_usb_c_cable,usb_c_cable,0.2758,0
intento_113854_usb_c_cable,usb_c_cable,0.0822,1
intento_113854_usb_c_cable,usb_c_cable,0.0437,0
intento_113854_usb_c_cable,usb_c_cable,0.4737,1
intento_113854_usb_c_cable,usb_c_cable,0.0034,0
intento_113854_usb_c_cable,usb_c_cable,0.1195,0
intento_113854_usb_c_cable,usb_c_cable,0.0237,0
intento_113854_usb_c_cable,usb_c_cable,0.0204,0
intento_113854_usb_c_cable,usb_c_cable,0.0517,1
intento_113854_usb_c_cable,usb_c_cable,0.5373,0
intento_113854_usb_c_cable,usb_c_cable,0.2648,0
intento_113854_usb_c_cable,usb_c_cable,0.04,0
intento_113854_usb_c_cable,usb_c_cable,0.0085,1
intento_113854_usb_c_cable,usb_c_cable,0.1764,0
intento_113854_usb_c_cable,usb_c_cable,0.4749,1
intento_113854_usb_c_cable,usb_c_cable,0.716,0
intento_113854_usb_c_cable,usb_c_cable,0.1995,0
intento_113854_usb_c_cable,usb_c_cable,0.135,1
intento_113854_usb_c_cable,usb_c_cable,0.6324,0
intento_113854_usb_c_cable,usb_c_cable,0.1018,0
intento_113854_usb_c_cable,usb_c_cable,0.0035,0
intento_113854_usb_c_cable,usb_c_cable,0.5882,0
intento_113854_usb_c_cable,usb_c_cable,0.5686,1
intento_113854_usb_c_cable,usb_c_cable,0.0899,0
intento_113854_usb_c_cable,usb_c_cable,0.4924,0
intento_113854_usb_c_cable,usb_c_cable,0.1524,1
intento_113854_usb_c_cable,usb_c_cable,0.0433,0
intento_113854_usb_c_cable,usb_c_cable,0.0332,0
intento_113854_usb_c_cable,usb_c_cable,0.5289,1
intento_113854_usb_c_cable,usb_c_cable,0.4488,0
intento_113854_usb_c_cable,usb_c_cable,0.0134,1
intento_113854_usb_c_cable,usb_c_cable,0.2655,0
intento_113854_usb_c_cable,usb_c_cable,0.2507,0
intento_113854_usb_c_cable,usb_c_cable,0.5141,0
intento_113854_usb_c_cable,usb_c_cable,0.1326,1
intento_113854_usb_c_cable,usb_c_cable,0.0886,0
intento_113854_usb_c_cable,usb_c_cable,0.3221,0
intento_113854_usb_c_cable,usb_c_cable,0.1144,1
intento_113854_usb_c_cable,usb_c_cable,0.1644,0
intento_113854_usb_c_cable,usb_c_cable,0.198,0
intento_113854_usb_c_cable,usb_c_cable,0.2007,0
intento_113854_usb_c_cable,usb_c_cable,0.0662,1
intento_113854_usb_c_cable,usb_c_cable,0.0806,1
intento_113854_usb_c_cable,usb_c_cable,0.2363,0
intento_113854_usb_c_cable,usb_c_cable,0.059,1
intento_113854_usb_c_cable,usb_c_cable,0.0827,1
intento_113854_usb_c_cable,usb_c_cable,0.0661,0
intento_113854_usb_c_cable,usb_c_cable,0.4643,0
intento_113854_usb_c_cable,usb_c_cable,0.2907,0
intento_113854_usb_c_cable,usb_c_cable,0.6372,1
intento_113854_usb_c_cable,usb_c_cable,0.1825,0
intento_113854_usb_c_cable,usb_c_cable,0.6401,0
intento_113854_usb_c_cable,usb_c_cable,0.0423,1
intento_113854_usb_c_cable,usb_c_cable,0.1609,1
intento_113854_usb_c_cable,usb_c_cable,0.5629,0
intento_113854_usb_c_cable,usb_c_cable,0.5204,0
intento_113854_usb_c_cable,usb_c_cable,0.5131,0
intento_113854_usb_c_cable,usb_c_cable,0.015,1
intento_113854_usb_c_cable,usb_c_cable,0.0004,0
intento_113854_usb_c_cable,usb_c_cable,0.1338,0
intento_113854_usb_c_cable,usb_c_cable,0.1235,0
intento_113854_usb_c_cable,usb_c_cable,0.0318,1
intento_113854_usb_c_cable,usb_c_cable,0.1507,1
intento_113854_usb_c_cable,usb_c_cable,0.0595,1
intento_113854_usb_c_cable,usb_c_cable,0.574,1
intento_113854_usb_c_cable,usb_c_cable,0.653,0
intento_113854_usb_c_cable,usb_c_cable,0.689,0
intento_113854_usb_c_cable,usb_c_cable,0.0709,0
intento_113854_usb_c_cable,usb_c_cable,0.4402,1
intento_113854_usb_c_cable,usb_c_cable,0.5062,0
intento_113854_usb_c_cable,usb_c_cable,0.005,0
intento_113854_usb_c_cable,usb_c_cable,0.1203,1
intento_113854_usb_c_cable,usb_c_cable,0.0025,1
intento_113854_usb_c_cable,usb_c_cable,0.0002,0
intento_113854_usb_c_cable,usb_c_cable,0.0007,1
intento_113854_usb_c_cable,usb_c_cable,0.106,1
intento_113854_usb_c_cable,usb_c_cable,0.1755,0
intento_113854_usb_c_cable,usb_c_cable,0.3835,0
intento_113854_usb_c_cable,usb_c_cable,0.4063,0
intento_113854_usb_c_cable,usb_c_cable,0.3708,1
intento_113854_usb_c_cable,usb_c_cable,0.2322,0
intento_113854_usb_c_cable,usb_c_cable,0.4101,1
intento_113854_usb_c_cable,usb_c_cable,0.7581,0
intento_113854_usb_c_cable,usb_c_cable,0.0001,0
intento_113854_usb_c_cable,usb_c_cable,0.0221,0
intento_113854_usb_c_cable,usb_c_cable,0.0279,1
intento_113854_usb_c_cable,usb_c_cable,0.2579,1
intento_113854_usb_c_cable,usb_c_cable,0.006,0
intento_113854_usb_c_cable,usb_c_cable,0.0039,1
intento_113854_usb_c_cable,usb_c_cable,0.0778,0
intento_113854_usb_c_cable,usb_c_cable,0.0179,1
intento_113854_usb_c_cable,usb_c_cable,0.4633,0
intento_113854_usb_c_cable,usb_c_cable,0.01,0
intento_113854_usb_c_cable,usb_c_cable,0.409,0
intento_113854_usb_c_cable,usb_c_cable,0.0988,1
intento_113854_usb_c_cable,usb_c_cable,0.1304,1
intento_113854_usb_c_cable,usb_c_cable,0.6025,0
intento_113854_usb_c_cable,usb_c_cable,0.2303,1
intento_113854_usb_c_cable,usb_c_cable,0.8348,0
intento_113854_usb_c_cable,usb_c_cable,0.0725,0
intento_113854_usb_c_cable,usb_c_cable,0.3932,1
intento_113854_usb_c_cable,usb_c_cable,0.4594,0
intento_113854_usb_c_cable,usb_c_cable,0.0809,0
intento_113854_usb_c_cable,usb_c_cable,0.098,1
intento_113854_usb_c_cable,usb_c_cable,0.0744,0
intento_113854_usb_c_cable,usb_c_cable,0.4386,0
intento_113854_usb_c_cable,usb_c_cable,0.4117,1
intento_113854_usb_c_cable,usb_c_cable,0.4501,1
intento_113854_usb_c_cable,usb_c_cable,0.0,0
intento_113854_usb_c_cable,usb_c_cable,0.5179,1
intento_113854_usb_c_cable,usb_c_cable,0.0037,1
intento_113854_usb_c_cable,usb_c_cable,0.5604,1
intento_113854_usb_c_cable,usb_c_cable,0.0202,0
intento_113854_usb_c_cable,usb_c_cable,0.0195,0
intento_113854_usb_c_cable,usb_c_cable,0.0681,0
intento_113854_usb_c_cable,usb_c_cable,0.0645,1
intento_113854_usb_c_cable,usb_c_cable,0.2804,0
intento_113854_usb_c_cable,usb_c_cable,0.1617,0
intento_113854_usb_c_cable,usb_c_cable,0.1455,0
intento_113854_usb_c_cable,usb_c_cable,0.0278,0
intento_113854_usb_c_cable,usb_c_cable,0.8314,1
intento_113854_usb_c_cable,usb_c_cable,0.0493,0
intento_113854_usb_c_cable,usb_c_cable,0.0002,0
intento_113854_usb_c_cable,usb_c_cable,0.1438,0
intento_113854_usb_c_cable,usb_c_cable,0.043,0
intento_113854_usb_c_cable,usb_c_cable,0.0204,0
intento_113854_usb_c_cable,usb_c_cable,0.0004,0
intento_113854_usb_c_cable,usb_c_cable,0.3505,0
intento_113854_usb_c_cable,usb_c_cable,0.1897,0
intento_113854_usb_c_cable,usb_c_cable,0.0602,0
intento_113854_usb_c_cable,usb_c_cable,0.463,1
intento_113854_usb_c_cable,usb_c_cable,0.2206,0
intento_113854_usb_c_cable,usb_c_cable,0.1399,0
intento_113854_usb_c_cable,usb_c_cable,0.0139,1
intento_113854_usb_c_cable,usb_c_cable,0.7857,0
intento_113854_usb_c_cable,usb_c_cable,0.623,0
intento_113854_usb_c_cable,usb_c_cable,0.0089,1
intento_113854_usb_c_cable,usb_c_cable,0.1709,0
intento_113854_usb_c_cable,usb_c_cable,0.7624,0
intento_113854_usb_c_cable,usb_c_cable,0.0719,0
intento_113854_usb_c_cable,usb_c_cable,0.2591,1
intento_113854_usb_c_cable,usb_c_cable,0.7053,1
intento_113854_usb_c_cable,usb_c_cable,0.0001,0
intento_113854_usb_c_cable,usb_c_cable,0.0001,1
intento_113854_usb_c_cable,usb_c_cable,0.1533,0
intento_113854_usb_c_cable,usb_c_cable,0.0772,0
intento_113854_usb_c_cable,usb_c_cable,0.0632,0
intento_113854_usb_c_cable,usb_c_cable,0.0616,0
intento_113854_usb_c_cable,usb_c_cable,0.1724,0
intento_113854_usb_c_cable,usb_c_cable,0.0,1
intento_113854_usb_c_cable,usb_c_cable,0.2451,1
intento_113854_usb_c_cable,usb_c_cable,0.0302,1
intento_113854_usb_c_cable,usb_c_cable,0.0392,1
intento_113854_usb_c_cable,usb_c_cable,0.4941,1
intento_113854_usb_c_cable,usb_c_cable,0.1542,0
intento_113854_usb_c_cable,usb_c_cable,0.6219,0
intento_113854_usb_c_cable,usb_c_cable,0.0499,1
intento_113854_usb_c_cable,usb_c_cable,0.0,0
intento_113854_usb_c_cable,usb_c_cable,0.0725,1
intento_113854_usb_c_cable,usb_c_cable,0.0005,1
intento_113854_usb_c_cable,usb_c_cable,0.0,0
intento_113854_usb_c_cable,usb_c_cable,0.004,1
intento_114332_yellow_trim,yellow_trim,0.3401,0
intento_114332_yellow_trim,yellow_trim,0.3696,0
intento_114332_yellow_trim,yellow_trim,0.2254,0
intento_114332_yellow_trim,yellow_trim,0.4593,0
intento_114332_yellow_trim,yellow_trim,0.4506,0
intento_114332_yellow_trim,yellow_trim,0.4783,0
intento_114332_yellow_trim,yellow_trim,0.1627,0
intento_114332_yellow_trim,yellow_trim,0.5738,0
intento_114332_yellow_trim,yellow_trim,0.2899,0
intento_114332_yellow_trim,yellow_trim,0.6272,0
intento_114332_yellow_trim,yellow_trim,0.0522,0
intento_114332_yellow_trim,yellow_trim,0.2584,0
intento_114332_yellow_trim,yellow_trim,0.2815,0
intento_114332_yellow_trim,yellow_trim,0.0366,0
intento_114332_yellow_trim,yellow_trim,0.2302,0
intento_114332_yellow_trim,yellow_trim,0.097,0
intento_114332_yellow_trim,yellow_trim,0.2169,0
intento_114332_yellow_trim,yellow_trim,0.0857,0
intento_114332_yellow_trim,yellow_trim,0.1868,0
intento_114332_yellow_trim,yellow_trim,0.5358,0
intento_114332_yellow_trim,yellow_trim,0.7362,0
intento_114332_yellow_trim,yellow_trim,0.5951,0
intento_114332_yellow_trim,yellow_trim,0.3539,0
intento_114332_yellow_trim,yellow_trim,0.6559,1
intento_114332_yellow_trim,yellow_trim,0.4527,0
intento_114332_yellow_trim,yellow_trim,0.0492,0
intento_114332_yellow_trim,yellow_trim,0.1496,0
intento_114332_yellow_trim,yellow_trim,0.0812,0
intento_114332_yellow_trim,yellow_trim,0.2136,0
intento_114332_yellow_trim,yellow_trim,0.0224,0
intento_114332_yellow_trim,yellow_trim,0.2477,0
intento_114332_yellow_trim,yellow_trim,0.3215,0
intento_114332_yellow_trim,yellow_trim,0.0351,0
intento_114332_yellow_trim,yellow_trim,0.031,0
intento_114332_yellow_trim,yellow_trim,0.1282,0
intento_114332_yellow_trim,yellow_trim,0.5711,0
intento_114332_yellow_trim,yellow_trim,0.484,0
intento_114332_yellow_trim,yellow_trim,0.5188,0
intento_114332_yellow_trim,yellow_trim,0.0327,0
intento_114332_yellow_trim,yellow_trim,0.2381,0
intento_114332_yellow_trim,yellow_trim,0.6324,0
intento_114332_yellow_trim,yellow_trim,0.1362,0
intento_114332_yellow_trim,yellow_trim,0.4095,0
intento_114332_yellow_trim,yellow_trim,0.0198,0
intento_114332_yellow_trim,yellow_trim,0.7127,0
intento_114332_yellow_trim,yellow_trim,0.2247,1
intento_114332_yellow_trim,yellow_trim,0.0216,0
intento_114332_yellow_trim,yellow_trim,0.0208,0
intento_114332_yellow_trim,yellow_trim,0.2187,0
intento_114332_yellow_trim,yellow_trim,0.0008,0
intento_114332_yellow_trim,yellow_trim,0.4465,0
intento_114332_yellow_trim,yellow_trim,0.1021,0
intento_114332_yellow_trim,yellow_trim,0.4445,0
intento_114332_yellow_trim,yellow_trim,0.5638,0
intento_114332_yellow_trim,yellow_trim,0.1591,0
intento_114332_yellow_trim,yellow_trim,0.2349,0
intento_114332_yellow_trim,yellow_trim,0.493,0
intento_114332_yellow_trim,yellow_trim,0.234,0
intento_114332_yellow_trim,yellow_trim,0.2533,0
intento_114332_yellow_trim,yellow_trim,0.3677,0
intento_114332_yellow_trim,yellow_trim,0.513,1
intento_114332_yellow_trim,yellow_trim,0.3988,0
intento_114332_yellow_trim,yellow_trim,0.3989,0
intento_114332_yellow_trim,yellow_trim,0.1053,0
intento_114332_yellow_trim,yellow_trim,0.1489,0
intento_114332_yellow_trim,yellow_trim,0.2654,0
intento_114332_yellow_trim,yellow_trim,0.02,0
intento_114332_yellow_trim,yellow_trim,0.0771,0
intento_114332_yellow_trim,yellow_trim,0.4455,0
intento_114332_yellow_trim,yellow_trim,0.25,0
intento_114332_yellow_trim,yellow_trim,0.0526,0
intento_114332_yellow_trim,yellow_trim,0.1682,0
intento_114332_yellow_trim,yellow_trim,0.0553,0
intento_114332_yellow_trim,yellow_trim,0.5028,0
intento_114332_yellow_trim,yellow_trim,0.2572,0
intento_114332_yellow_trim,yellow_trim,0.1031,0
intento_114332_yellow_trim,yellow_trim,0.3293,0
intento_114332_yellow_trim,yellow_trim,0.2283,0
intento_114332_yellow_trim,yellow_trim,0.3499,1
intento_114332_yellow_trim,yellow_trim,0.1452,0
intento_114332_yellow_trim,yellow_trim,0.0041,0
intento_114332_yellow_trim,yellow_trim,0.2222,0
intento_114332_yellow_trim,yellow_trim,0.2891,0
intento_114332_yellow_trim,yellow_trim,0.4546,0
intento_114332_yellow_trim,yellow_trim,0.1523,0
intento_114332_yellow_trim,yellow_trim,0.1086,0
intento_114332_yellow_trim,yellow_trim,0.3867,0
intento_114332_yellow_trim,yellow_trim,0.3932,0
intento_114332_yellow_trim,yellow_trim,0.2634,0
intento_114332_yellow_trim,yellow_trim,0.2499,0
intento_114332_yellow_trim,yellow_trim,0.1295,0
intento_114332_yellow_trim,yellow_trim,0.1599,0
intento_114332_yellow_trim,yellow_trim,0.2144,0
intento_114332_yellow_trim,yellow_trim,0.2619,0
intento_114332_yellow_trim,yellow_trim,0.1814,0
intento_114332_yellow_trim,yellow_trim,0.0474,0
intento_114332_yellow_trim,yellow_trim,0.1469,0
intento_114332_yellow_trim,yellow_trim,0.0224,0
intento_114332_yellow_trim,yellow_trim,0.0021,0
intento_114332_yellow_trim,yellow_trim,0.0418,0
intento_114332_yellow_trim,yellow_trim,0.4004,0
intento_114332_yellow_trim,yellow_trim,0.0229,0
intento_114332_yellow_trim,yellow_trim,0.2357,0
intento_114332_yellow_trim,yellow_trim,0.1077,0
intento_114332_yellow_trim,yellow_trim,0.1983,0
intento_114332_yellow_trim,yellow_trim,0.041,0
intento_114332_yellow_trim,yellow_trim,0.1873,0
intento_114332_yellow_trim,yellow_trim,0.1402,1
intento_114332_yellow_trim,yellow_trim,0.1958,0
intento_114332_yellow_trim,yellow_trim,0.1509,0
intento_114332_yellow_trim,yellow_trim,0.4787,1
intento_114332_yellow_trim,yellow_trim,0.1432,1
intento_114332_yellow_trim,yellow_trim,0.0183,0
intento_114332_yellow_trim,yellow_trim,0.0113,0
intento_114332_yellow_trim,yellow_trim,0.0236,0
intento_114332_yellow_trim,yellow_trim,0.3608,0
intento_114359_usb_c_cable,usb_c_cable,0.451,0
intento_114359_usb_c_cable,usb_c_cable,0.2702,0
intento_114359_usb_c_cable,usb_c_cable,0.1354,0
intento_114359_usb_c_cable,usb_c_cable,0.4749,0
intento_114359_usb_c_cable,usb_c_cable,0.0472,1
intento_114359_usb_c_cable,usb_c_cable,0.0007,0
intento_114359_usb_c_cable,usb_c_cable,0.0585,1
intento_114359_usb_c_cable,usb_c_cable,0.1966,0
intento_114359_usb_c_cable,usb_c_cable,0.4821,0
intento_114359_usb_c_cable,usb_c_cable,0.6702,0
intento_114359_usb_c_cable,usb_c_cable,0.4683,0
intento_114359_usb_c_cable,usb_c_cable,0.5848,0
intento_114359_usb_c_cable,usb_c_cable,0.0428,0
intento_114359_usb_c_cable,usb_c_cable,0.0509,1
intento_114359_usb_c_cable,usb_c_cable,0.1911,0
intento_114359_usb_c_cable,usb_c_cable,0.2103,0
intento_114359_usb_c_cable,usb_c_cable,0.8045,0
intento_114359_usb_c_cable,usb_c_cable,0.7632,0
intento_114359_usb_c_cable,usb_c_cable,0.1184,0
intento_114359_usb_c_cable,usb_c_cable,0.1131,0
intento_114359_usb_c_cable,usb_c_cable,0.0761,0
intento_114359_usb_c_cable,usb_c_cable,0.0526,0
intento_114359_usb_c_cable,usb_c_cable,0.8121,1
intento_114359_usb_c_cable,usb_c_cable,0.0389,0
intento_114359_usb_c_cable,usb_c_cable,0.0057,1
intento_114359_usb_c_cable,usb_c_cable,0.9272,0
intento_114359_usb_c_cable,usb_c_cable,0.1514,0
intento_114359_usb_c_cable,usb_c_cable,0.5404,0
intento_114359_usb_c_cable,usb_c_cable,0.5655,0
